AQI,City,Date
262.0,Delhi,2016-05-05
194.0,Delhi,2016-05-06
229.0,Delhi,2016-05-07
246.0,Delhi,2016-05-08
225.0,Delhi,2016-05-09
221.0,Delhi,2016-05-10
185.0,Delhi,2016-05-11
218.0,Delhi,2016-05-12
310.0,Delhi,2016-05-13
307.0,Delhi,2016-05-14
325.0,Delhi,2016-05-15
316.0,Delhi,2016-05-16
302.0,Delhi,2016-05-17
318.0,Delhi,2016-05-18
300.0,Delhi,2016-05-19
246.0,Delhi,2016-05-20
255.0,Delhi,2016-05-21
218.0,Delhi,2016-05-22
252.0,Delhi,2016-05-23
190.0,Delhi,2016-05-24
256.0,Delhi,2016-05-25
311.0,Delhi,2016-05-26
381.0,Delhi,2016-05-27
409.0,Delhi,2016-05-28
269.0,Delhi,2016-05-29
187.0,Delhi,2016-05-30
225.0,Delhi,2016-05-31
283.0,Delhi,2016-06-01
316.0,Delhi,2016-06-02
361.0,Delhi,2016-06-03
330.0,Delhi,2016-06-04
256.0,Delhi,2016-06-05
237.0,Delhi,2016-06-06
246.0,Delhi,2016-06-07
202.0,Delhi,2016-06-08
209.0,Delhi,2016-06-09
262.0,Delhi,2016-06-10
280.0,Delhi,2016-06-11
279.0,Delhi,2016-06-12
357.0,Delhi,2016-06-13
266.0,Delhi,2016-06-14
330.0,Delhi,2016-06-15
248.0,Delhi,2016-06-16
172.0,Delhi,2016-06-17
234.0,Delhi,2016-06-18
201.0,Delhi,2016-06-19
206.0,Delhi,2016-06-20
159.0,Delhi,2016-06-21
187.0,Delhi,2016-06-22
228.0,Delhi,2016-06-23
284.0,Delhi,2016-06-24
310.0,Delhi,2016-06-25
158.0,Delhi,2016-06-26
154.0,Delhi,2016-06-27
187.0,Delhi,2016-06-28
180.0,Delhi,2016-06-29
190.0,Delhi,2016-06-30
164.0,Delhi,2016-07-01
148.0,Delhi,2016-07-02
154.0,Delhi,2016-07-03
160.0,Delhi,2016-07-04
165.0,Delhi,2016-07-05
210.0,Delhi,2016-07-06
158.0,Delhi,2016-07-07
172.0,Delhi,2016-07-08
151.0,Delhi,2016-07-09
143.0,Delhi,2016-07-10
156.0,Delhi,2016-07-11
108.0,Delhi,2016-07-12
163.0,Delhi,2016-07-13
247.0,Delhi,2016-07-14
123.0,Delhi,2016-07-15
106.0,Delhi,2016-07-16
202.0,Delhi,2016-07-17
120.0,Delhi,2016-07-18
135.0,Delhi,2016-07-19
245.0,Delhi,2016-07-20
280.0,Delhi,2016-07-21
269.0,Delhi,2016-07-22
163.0,Delhi,2016-07-23
113.75,Delhi,2016-07-24
195.0,Delhi,2016-07-25
163.0,Delhi,2016-07-26
108.0,Delhi,2016-07-27
134.0,Delhi,2016-07-28
155.0,Delhi,2016-07-29
116.0,Delhi,2016-07-30
136.0,Delhi,2016-07-31
150.0,Delhi,2016-08-01
121.0,Delhi,2016-08-02
149.0,Delhi,2016-08-03
178.0,Delhi,2016-08-04
120.0,Delhi,2016-08-05
140.0,Delhi,2016-08-06
142.0,Delhi,2016-08-07
141.0,Delhi,2016-08-08
125.0,Delhi,2016-08-09
127.0,Delhi,2016-08-10
119.0,Delhi,2016-08-11
111.0,Delhi,2016-08-12
132.0,Delhi,2016-08-13
149.0,Delhi,2016-08-14
166.0,Delhi,2016-08-15
274.0,Delhi,2016-08-16
295.0,Delhi,2016-08-17
219.0,Delhi,2016-08-18
169.0,Delhi,2016-08-19
174.0,Delhi,2016-08-20
111.0,Delhi,2016-08-21
93.0,Delhi,2016-08-22
107.0,Delhi,2016-08-23
127.0,Delhi,2016-08-24
93.0,Delhi,2016-08-25
142.0,Delhi,2016-08-26
93.0,Delhi,2016-08-27
224.0,Delhi,2016-08-28
169.0,Delhi,2016-08-29
110.0,Delhi,2016-08-30
100.0,Delhi,2016-08-31
109.0,Delhi,2016-09-01
154.0,Delhi,2016-09-02
216.0,Delhi,2016-09-03
262.0,Delhi,2016-09-04
260.0,Delhi,2016-09-05
329.0,Delhi,2016-09-06
291.0,Delhi,2016-09-07
300.0,Delhi,2016-09-08
335.0,Delhi,2016-09-09
240.0,Delhi,2016-09-10
177.0,Delhi,2016-09-11
178.0,Delhi,2016-09-12
193.0,Delhi,2016-09-13
150.0,Delhi,2016-09-14
215.0,Delhi,2016-09-15
233.0,Delhi,2016-09-16
220.0,Delhi,2016-09-17
266.0,Delhi,2016-09-18
192.0,Delhi,2016-09-19
264.0,Delhi,2016-09-20
284.0,Delhi,2016-09-21
150.0,Delhi,2016-09-22
134.0,Delhi,2016-09-23
197.0,Delhi,2016-09-24
175.0,Delhi,2016-09-25
236.0,Delhi,2016-09-26
185.0,Delhi,2016-09-27
103.0,Delhi,2016-09-28
289.0,Delhi,2016-09-29
224.0,Delhi,2016-09-30
312.0,Delhi,2016-10-01
234.0,Delhi,2016-10-02
282.0,Delhi,2016-10-03
351.0,Delhi,2016-10-04
232.0,Delhi,2016-10-05
280.0,Delhi,2016-10-06
311.0,Delhi,2016-10-07
408.0,Delhi,2016-10-08
416.0,Delhi,2016-10-09
387.0,Delhi,2016-10-10
408.0,Delhi,2016-10-11
405.0,Delhi,2016-10-12
371.0,Delhi,2016-10-13
375.0,Delhi,2016-10-14
400.0,Delhi,2016-10-15
430.0,Delhi,2016-10-16
425.0,Delhi,2016-10-17
438.0,Delhi,2016-10-18
428.0,Delhi,2016-10-19
425.0,Delhi,2016-10-20
496.0,Delhi,2016-10-21
472.0,Delhi,2016-10-22
470.0,Delhi,2016-10-23
454.0,Delhi,2016-10-24
396.0,Delhi,2016-10-25
413.0,Delhi,2016-10-26
558.0,Delhi,2016-10-27
570.0,Delhi,2016-10-28
554.0,Delhi,2016-10-29
522.0,Delhi,2016-10-30
520.0,Delhi,2016-10-31
550.0,Delhi,2016-11-01
593.0,Delhi,2016-11-02
257.0,Delhi,2016-11-03
480.0,Delhi,2016-11-04
603.0,Delhi,2016-11-05
257.0,Delhi,2016-11-06
257.0,Delhi,2016-11-07
542.0,Delhi,2016-11-08
455.0,Delhi,2016-11-09
471.0,Delhi,2016-11-10
514.0,Delhi,2016-11-11
491.0,Delhi,2016-11-12
469.0,Delhi,2016-11-13
404.0,Delhi,2016-11-14
379.0,Delhi,2016-11-15
428.0,Delhi,2016-11-16
504.0,Delhi,2016-11-17
512.0,Delhi,2016-11-18
494.0,Delhi,2016-11-19
438.0,Delhi,2016-11-20
474.0,Delhi,2016-11-21
471.0,Delhi,2016-11-22
432.0,Delhi,2016-11-23
397.0,Delhi,2016-11-24
375.0,Delhi,2016-11-25
330.0,Delhi,2016-11-26
347.0,Delhi,2016-11-27
274.0,Delhi,2016-11-28
360.0,Delhi,2016-11-29
441.0,Delhi,2016-11-30
418.0,Delhi,2016-12-01
474.0,Delhi,2016-12-02
419.0,Delhi,2016-12-03
379.0,Delhi,2016-12-04
389.0,Delhi,2016-12-05
402.0,Delhi,2016-12-06
472.0,Delhi,2016-12-07
422.0,Delhi,2016-12-08
443.0,Delhi,2016-12-09
413.0,Delhi,2016-12-10
351.0,Delhi,2016-12-11
418.0,Delhi,2016-12-12
413.0,Delhi,2016-12-13
379.0,Delhi,2016-12-14
359.0,Delhi,2016-12-15
390.0,Delhi,2016-12-16
437.0,Delhi,2016-12-17
411.0,Delhi,2016-12-18
443.0,Delhi,2016-12-19
377.0,Delhi,2016-12-20
317.0,Delhi,2016-12-21
349.0,Delhi,2016-12-22
470.0,Delhi,2016-12-23
576.0,Delhi,2016-12-24
412.0,Delhi,2016-12-25
338.0,Delhi,2016-12-26
319.0,Delhi,2016-12-27
455.0,Delhi,2016-12-28
524.0,Delhi,2016-12-29
381.0,Delhi,2016-12-30
338.0,Delhi,2016-12-31
332.0,Delhi,2017-01-01
384.0,Delhi,2017-01-02
373.0,Delhi,2017-01-03
439.0,Delhi,2017-01-04
318.0,Delhi,2017-01-05
390.0,Delhi,2017-01-06
332.0,Delhi,2017-01-07
283.0,Delhi,2017-01-08
300.0,Delhi,2017-01-09
305.0,Delhi,2017-01-10
337.0,Delhi,2017-01-11
417.0,Delhi,2017-01-12
426.0,Delhi,2017-01-13
439.0,Delhi,2017-01-14
382.0,Delhi,2017-01-15
397.0,Delhi,2017-01-16
330.0,Delhi,2017-01-17
358.0,Delhi,2017-01-18
376.0,Delhi,2017-01-19
334.0,Delhi,2017-01-20
387.0,Delhi,2017-01-21
446.0,Delhi,2017-01-22
379.0,Delhi,2017-01-23
375.0,Delhi,2017-01-24
450.0,Delhi,2017-01-25
340.0,Delhi,2017-01-26
203.0,Delhi,2017-01-27
236.0,Delhi,2017-01-28
252.0,Delhi,2017-01-29
302.0,Delhi,2017-01-30
358.0,Delhi,2017-01-31
317.0,Delhi,2017-02-01
387.0,Delhi,2017-02-02
438.0,Delhi,2017-02-03
407.0,Delhi,2017-02-04
312.0,Delhi,2017-02-05
367.0,Delhi,2017-02-06
263.0,Delhi,2017-02-07
287.0,Delhi,2017-02-08
346.0,Delhi,2017-02-09
314.0,Delhi,2017-02-10
314.0,Delhi,2017-02-11
314.0,Delhi,2017-02-12
298.0,Delhi,2017-02-13
319.0,Delhi,2017-02-14
382.0,Delhi,2017-02-15
352.0,Delhi,2017-02-16
309.0,Delhi,2017-02-17
301.0,Delhi,2017-02-18
274.0,Delhi,2017-02-19
313.0,Delhi,2017-02-20
310.0,Delhi,2017-02-21
258.0,Delhi,2017-02-22
238.0,Delhi,2017-02-23
449.0,Delhi,2017-02-24
516.0,Delhi,2017-02-25
520.0,Delhi,2017-02-26
363.0,Delhi,2017-02-27
362.0,Delhi,2017-02-28
397.0,Delhi,2017-03-01
280.0,Delhi,2017-03-02
206.0,Delhi,2017-03-03
190.0,Delhi,2017-03-04
210.0,Delhi,2017-03-05
201.0,Delhi,2017-03-06
243.0,Delhi,2017-03-07
267.0,Delhi,2017-03-08
245.0,Delhi,2017-03-09
165.0,Delhi,2017-03-10
102.0,Delhi,2017-03-11
159.0,Delhi,2017-03-12
174.0,Delhi,2017-03-13
270.0,Delhi,2017-03-14
397.0,Delhi,2017-03-15
371.0,Delhi,2017-03-16
328.0,Delhi,2017-03-17
254.0,Delhi,2017-03-18
342.0,Delhi,2017-03-19
367.0,Delhi,2017-03-20
400.0,Delhi,2017-03-21
390.0,Delhi,2017-03-22
417.0,Delhi,2017-03-23
359.0,Delhi,2017-03-24
309.0,Delhi,2017-03-25
292.0,Delhi,2017-03-26
278.0,Delhi,2017-03-27
320.0,Delhi,2017-03-28
350.0,Delhi,2017-03-29
234.0,Delhi,2017-03-30
233.0,Delhi,2017-03-31
341.0,Delhi,2017-04-01
259.0,Delhi,2017-04-02
204.0,Delhi,2017-04-03
220.0,Delhi,2017-04-04
255.0,Delhi,2017-04-05
211.0,Delhi,2017-04-06
428.0,Delhi,2017-04-07
497.0,Delhi,2017-04-08
289.0,Delhi,2017-04-09
285.0,Delhi,2017-04-10
368.0,Delhi,2017-04-11
304.0,Delhi,2017-04-12
377.0,Delhi,2017-04-13
418.0,Delhi,2017-04-14
355.0,Delhi,2017-04-15
416.0,Delhi,2017-04-16
403.0,Delhi,2017-04-17
415.0,Delhi,2017-04-18
412.0,Delhi,2017-04-19
394.0,Delhi,2017-04-20
357.0,Delhi,2017-04-21
291.0,Delhi,2017-04-22
244.0,Delhi,2017-04-23
287.0,Delhi,2017-04-24
254.0,Delhi,2017-04-25
242.0,Delhi,2017-04-26
223.0,Delhi,2017-04-27
243.0,Delhi,2017-04-28
237.0,Delhi,2017-04-29
275.0,Delhi,2017-04-30
183.0,Delhi,2017-05-01
370.0,Delhi,2017-05-02
419.0,Delhi,2017-05-03
317.0,Delhi,2017-05-04
455.0,Delhi,2017-05-05
435.0,Delhi,2017-05-06
468.0,Delhi,2017-05-07
442.0,Delhi,2017-05-08
400.0,Delhi,2017-05-09
223.0,Delhi,2017-05-10
220.0,Delhi,2017-05-11
474.0,Delhi,2017-05-12
479.0,Delhi,2017-05-13
373.0,Delhi,2017-05-14
354.0,Delhi,2017-05-15
349.0,Delhi,2017-05-16
264.0,Delhi,2017-05-17
188.0,Delhi,2017-05-18
294.0,Delhi,2017-05-19
334.0,Delhi,2017-05-20
505.0,Delhi,2017-05-21
349.0,Delhi,2017-05-22
421.0,Delhi,2017-05-23
238.0,Delhi,2017-05-24
204.0,Delhi,2017-05-25
289.0,Delhi,2017-05-26
236.0,Delhi,2017-05-27
148.0,Delhi,2017-05-28
94.0,Delhi,2017-05-29
130.0,Delhi,2017-05-30
123.0,Delhi,2017-05-31
192.0,Delhi,2017-06-01
324.0,Delhi,2017-06-02
357.0,Delhi,2017-06-03
393.0,Delhi,2017-06-04
302.0,Delhi,2017-06-05
239.0,Delhi,2017-06-06
210.0,Delhi,2017-06-07
77.0,Delhi,2017-06-08
89.0,Delhi,2017-06-09
143.0,Delhi,2017-06-10
80.0,Delhi,2017-06-11
92.0,Delhi,2017-06-12
112.0,Delhi,2017-06-13
117.0,Delhi,2017-06-14
101.0,Delhi,2017-06-15
106.0,Delhi,2017-06-16
88.0,Delhi,2017-06-17
94.0,Delhi,2017-06-18
150.0,Delhi,2017-06-19
97.0,Delhi,2017-06-20
109.0,Delhi,2017-06-21
124.0,Delhi,2017-06-22
184.0,Delhi,2017-06-23
111.0,Delhi,2017-06-24
148.0,Delhi,2017-06-25
108.0,Delhi,2017-06-26
73.0,Delhi,2017-06-27
58.0,Delhi,2017-06-28
58.0,Delhi,2017-06-29
46.0,Delhi,2017-06-30
84.0,Delhi,2017-07-01
54.0,Delhi,2017-07-02
49.0,Delhi,2017-07-03
149.0,Delhi,2017-07-04
212.0,Delhi,2017-07-05
85.0,Delhi,2017-07-06
77.0,Delhi,2017-07-07
65.0,Delhi,2017-07-08
108.0,Delhi,2017-07-09
78.0,Delhi,2017-07-10
59.0,Delhi,2017-07-11
47.0,Delhi,2017-07-12
39.0,Delhi,2017-07-13
40.0,Delhi,2017-07-14
56.0,Delhi,2017-07-15
65.0,Delhi,2017-07-16
71.0,Delhi,2017-07-17
97.0,Delhi,2017-07-18
118.0,Delhi,2017-07-19
116.0,Delhi,2017-07-20
53.0,Delhi,2017-07-21
30.0,Delhi,2017-07-22
37.0,Delhi,2017-07-23
35.0,Delhi,2017-07-24
37.0,Delhi,2017-07-25
32.0,Delhi,2017-07-26
41.0,Delhi,2017-07-27
42.0,Delhi,2017-07-28
47.0,Delhi,2017-07-29
30.0,Delhi,2017-07-30
29.0,Delhi,2017-07-31
44.0,Delhi,2017-08-01
40.0,Delhi,2017-08-02
49.0,Delhi,2017-08-03
50.0,Delhi,2017-08-04
88.0,Delhi,2017-08-05
99.0,Delhi,2017-08-06
110.0,Delhi,2017-08-07
68.0,Delhi,2017-08-08
73.0,Delhi,2017-08-09
95.0,Delhi,2017-08-10
58.0,Delhi,2017-08-11
45.0,Delhi,2017-08-12
131.0,Delhi,2017-08-13
154.0,Delhi,2017-08-14
59.0,Delhi,2017-08-15
53.0,Delhi,2017-08-16
66.0,Delhi,2017-08-17
70.0,Delhi,2017-08-18
70.0,Delhi,2017-08-19
63.0,Delhi,2017-08-20
42.0,Delhi,2017-08-21
129.0,Delhi,2017-08-22
112.5,Delhi,2017-08-23
58.0,Delhi,2017-08-24
104.0,Delhi,2017-08-25
137.25,Delhi,2017-08-26
134.25,Delhi,2017-08-27
167.75,Delhi,2017-08-28
163.0,Delhi,2017-08-29
73.0,Delhi,2017-08-30
94.0,Delhi,2017-08-31
91.0,Delhi,2017-09-01
88.0,Delhi,2017-09-02
88.0,Delhi,2017-09-03
89.0,Delhi,2017-09-04
88.0,Delhi,2017-09-05
88.0,Delhi,2017-09-06
88.0,Delhi,2017-09-07
106.0,Delhi,2017-09-08
96.0,Delhi,2017-09-09
118.0,Delhi,2017-09-10
119.0,Delhi,2017-09-11
106.0,Delhi,2017-09-12
115.0,Delhi,2017-09-13
142.0,Delhi,2017-09-14
169.0,Delhi,2017-09-15
110.0,Delhi,2017-09-16
106.0,Delhi,2017-09-17
99.0,Delhi,2017-09-18
109.0,Delhi,2017-09-19
137.0,Delhi,2017-09-20
144.0,Delhi,2017-09-21
92.0,Delhi,2017-09-22
83.0,Delhi,2017-09-23
84.0,Delhi,2017-09-24
104.0,Delhi,2017-09-25
131.0,Delhi,2017-09-26
165.0,Delhi,2017-09-27
176.0,Delhi,2017-09-28
172.0,Delhi,2017-09-29
137.0,Delhi,2017-09-30
131.0,Delhi,2017-10-01
132.0,Delhi,2017-10-02
115.0,Delhi,2017-10-03
151.0,Delhi,2017-10-04
180.0,Delhi,2017-10-05
183.0,Delhi,2017-10-06
193.0,Delhi,2017-10-07
224.0,Delhi,2017-10-08
268.0,Delhi,2017-10-09
253.0,Delhi,2017-10-10
208.0,Delhi,2017-10-11
211.0,Delhi,2017-10-12
246.0,Delhi,2017-10-13
319.0,Delhi,2017-10-14
317.0,Delhi,2017-10-15
310.0,Delhi,2017-10-16
313.0,Delhi,2017-10-17
310.0,Delhi,2017-10-18
336.0,Delhi,2017-10-19
497.0,Delhi,2017-10-20
404.0,Delhi,2017-10-21
338.0,Delhi,2017-10-22
327.0,Delhi,2017-10-23
366.0,Delhi,2017-10-24
357.0,Delhi,2017-10-25
328.0,Delhi,2017-10-26
345.0,Delhi,2017-10-27
379.0,Delhi,2017-10-28
362.0,Delhi,2017-10-29
340.0,Delhi,2017-10-30
366.0,Delhi,2017-10-31
344.0,Delhi,2017-11-01
305.0,Delhi,2017-11-02
310.0,Delhi,2017-11-03
345.0,Delhi,2017-11-04
370.0,Delhi,2017-11-05
377.0,Delhi,2017-11-06
532.0,Delhi,2017-11-07
257.0,Delhi,2017-11-08
257.0,Delhi,2017-11-09
597.0,Delhi,2017-11-10
471.0,Delhi,2017-11-11
613.0,Delhi,2017-11-12
561.0,Delhi,2017-11-13
444.0,Delhi,2017-11-14
378.0,Delhi,2017-11-15
357.0,Delhi,2017-11-16
330.0,Delhi,2017-11-17
309.0,Delhi,2017-11-18
297.0,Delhi,2017-11-19
329.0,Delhi,2017-11-20
341.0,Delhi,2017-11-21
348.0,Delhi,2017-11-22
340.0,Delhi,2017-11-23
348.0,Delhi,2017-11-24
347.0,Delhi,2017-11-25
368.0,Delhi,2017-11-26
382.0,Delhi,2017-11-27
360.0,Delhi,2017-11-28
359.0,Delhi,2017-11-29
388.0,Delhi,2017-11-30
377.0,Delhi,2017-12-01
356.0,Delhi,2017-12-02
384.0,Delhi,2017-12-03
415.0,Delhi,2017-12-04
404.0,Delhi,2017-12-05
330.0,Delhi,2017-12-06
215.0,Delhi,2017-12-07
220.0,Delhi,2017-12-08
312.0,Delhi,2017-12-09
389.0,Delhi,2017-12-10
406.0,Delhi,2017-12-11
280.0,Delhi,2017-12-12
263.0,Delhi,2017-12-13
276.0,Delhi,2017-12-14
292.0,Delhi,2017-12-15
228.0,Delhi,2017-12-16
195.0,Delhi,2017-12-17
223.0,Delhi,2017-12-18
291.0,Delhi,2017-12-19
378.0,Delhi,2017-12-20
467.0,Delhi,2017-12-21
370.0,Delhi,2017-12-22
253.0,Delhi,2017-12-23
309.0,Delhi,2017-12-24
398.0,Delhi,2017-12-25
372.0,Delhi,2017-12-26
379.0,Delhi,2017-12-27
398.0,Delhi,2017-12-28
399.0,Delhi,2017-12-29
421.0,Delhi,2017-12-30
451.0,Delhi,2017-12-31
462.0,Delhi,2018-01-01
439.0,Delhi,2018-01-02
405.0,Delhi,2018-01-03
394.0,Delhi,2018-01-04
398.0,Delhi,2018-01-05
403.0,Delhi,2018-01-06
384.0,Delhi,2018-01-07
314.0,Delhi,2018-01-08
373.0,Delhi,2018-01-09
366.0,Delhi,2018-01-10
318.0,Delhi,2018-01-11
306.0,Delhi,2018-01-12
370.0,Delhi,2018-01-13
365.0,Delhi,2018-01-14
352.0,Delhi,2018-01-15
278.0,Delhi,2018-01-16
350.0,Delhi,2018-01-17
411.0,Delhi,2018-01-18
451.0,Delhi,2018-01-19
351.0,Delhi,2018-01-20
310.0,Delhi,2018-01-21
362.0,Delhi,2018-01-22
343.0,Delhi,2018-01-23
286.0,Delhi,2018-01-24
267.0,Delhi,2018-01-25
263.0,Delhi,2018-01-26
284.0,Delhi,2018-01-27
334.0,Delhi,2018-01-28
332.0,Delhi,2018-01-29
300.0,Delhi,2018-01-30
271.0,Delhi,2018-01-31
293.0,Delhi,2018-02-01
318.0,Delhi,2018-02-02
277.0,Delhi,2018-02-03
284.0,Delhi,2018-02-04
313.0,Delhi,2018-02-05
324.0,Delhi,2018-02-06
287.0,Delhi,2018-02-07
334.0,Delhi,2018-02-08
375.0,Delhi,2018-02-09
378.0,Delhi,2018-02-10
350.0,Delhi,2018-02-11
218.0,Delhi,2018-02-12
189.0,Delhi,2018-02-13
217.0,Delhi,2018-02-14
189.0,Delhi,2018-02-15
248.0,Delhi,2018-02-16
277.0,Delhi,2018-02-17
284.0,Delhi,2018-02-18
321.0,Delhi,2018-02-19
335.0,Delhi,2018-02-20
347.0,Delhi,2018-02-21
333.0,Delhi,2018-02-22
331.0,Delhi,2018-02-23
347.0,Delhi,2018-02-24
317.0,Delhi,2018-02-25
170.0,Delhi,2018-02-26
167.0,Delhi,2018-02-27
274.0,Delhi,2018-02-28
293.0,Delhi,2018-03-01
300.0,Delhi,2018-03-02
244.0,Delhi,2018-03-03
205.0,Delhi,2018-03-04
180.0,Delhi,2018-03-05
170.0,Delhi,2018-03-06
192.0,Delhi,2018-03-07
262.0,Delhi,2018-03-08
316.0,Delhi,2018-03-09
207.0,Delhi,2018-03-10
179.0,Delhi,2018-03-11
236.0,Delhi,2018-03-12
241.0,Delhi,2018-03-13
287.0,Delhi,2018-03-14
314.0,Delhi,2018-03-15
269.0,Delhi,2018-03-16
218.0,Delhi,2018-03-17
177.0,Delhi,2018-03-18
177.0,Delhi,2018-03-19
224.0,Delhi,2018-03-20
302.0,Delhi,2018-03-21
226.0,Delhi,2018-03-22
171.0,Delhi,2018-03-23
183.0,Delhi,2018-03-24
202.0,Delhi,2018-03-25
203.0,Delhi,2018-03-26
246.0,Delhi,2018-03-27
293.0,Delhi,2018-03-28
238.0,Delhi,2018-03-29
234.0,Delhi,2018-03-30
269.0,Delhi,2018-03-31
217.0,Delhi,2018-04-01
217.0,Delhi,2018-04-02
239.0,Delhi,2018-04-03
244.0,Delhi,2018-04-04
329.0,Delhi,2018-04-05
271.0,Delhi,2018-04-06
170.0,Delhi,2018-04-07
142.0,Delhi,2018-04-08
133.0,Delhi,2018-04-09
205.0,Delhi,2018-04-10
179.0,Delhi,2018-04-11
135.0,Delhi,2018-04-12
201.0,Delhi,2018-04-13
233.0,Delhi,2018-04-14
240.0,Delhi,2018-04-15
296.0,Delhi,2018-04-16
266.0,Delhi,2018-04-17
216.0,Delhi,2018-04-18
242.0,Delhi,2018-04-19
271.0,Delhi,2018-04-20
444.0,Delhi,2018-04-21
302.0,Delhi,2018-04-22
197.0,Delhi,2018-04-23
242.0,Delhi,2018-04-24
287.0,Delhi,2018-04-25
329.0,Delhi,2018-04-26
351.0,Delhi,2018-04-27
288.0,Delhi,2018-04-28
259.0,Delhi,2018-04-29
221.0,Delhi,2018-04-30
173.0,Delhi,2018-05-01
161.0,Delhi,2018-05-02
167.0,Delhi,2018-05-03
146.0,Delhi,2018-05-04
174.0,Delhi,2018-05-05
280.0,Delhi,2018-05-06
243.0,Delhi,2018-05-07
252.0,Delhi,2018-05-08
168.0,Delhi,2018-05-09
218.0,Delhi,2018-05-10
292.0,Delhi,2018-05-11
330.0,Delhi,2018-05-12
285.0,Delhi,2018-05-13
174.0,Delhi,2018-05-14
173.0,Delhi,2018-05-15
194.0,Delhi,2018-05-16
240.0,Delhi,2018-05-17
254.0,Delhi,2018-05-18
270.0,Delhi,2018-05-19
231.0,Delhi,2018-05-20
208.0,Delhi,2018-05-21
207.0,Delhi,2018-05-22
306.0,Delhi,2018-05-23
303.0,Delhi,2018-05-24
260.0,Delhi,2018-05-25
244.0,Delhi,2018-05-26
268.0,Delhi,2018-05-27
276.0,Delhi,2018-05-28
303.0,Delhi,2018-05-29
272.0,Delhi,2018-05-30
223.0,Delhi,2018-05-31
196.0,Delhi,2018-06-01
183.0,Delhi,2018-06-02
154.0,Delhi,2018-06-03
170.0,Delhi,2018-06-04
160.0,Delhi,2018-06-05
146.0,Delhi,2018-06-06
166.0,Delhi,2018-06-07
180.0,Delhi,2018-06-08
153.0,Delhi,2018-06-09
153.0,Delhi,2018-06-10
186.0,Delhi,2018-06-11
285.0,Delhi,2018-06-12
453.0,Delhi,2018-06-13
522.0,Delhi,2018-06-14
593.0,Delhi,2018-06-15
531.0,Delhi,2018-06-16
384.0,Delhi,2018-06-17
179.0,Delhi,2018-06-18
146.0,Delhi,2018-06-19
175.0,Delhi,2018-06-20
221.0,Delhi,2018-06-21
249.0,Delhi,2018-06-22
228.0,Delhi,2018-06-23
194.0,Delhi,2018-06-24
168.0,Delhi,2018-06-25
128.0,Delhi,2018-06-26
126.0,Delhi,2018-06-27
99.0,Delhi,2018-06-28
90.0,Delhi,2018-06-29
113.0,Delhi,2018-06-30
102.0,Delhi,2018-07-01
111.0,Delhi,2018-07-02
122.0,Delhi,2018-07-03
128.0,Delhi,2018-07-04
130.0,Delhi,2018-07-05
147.0,Delhi,2018-07-06
155.0,Delhi,2018-07-07
176.0,Delhi,2018-07-08
168.0,Delhi,2018-07-09
140.0,Delhi,2018-07-10
111.0,Delhi,2018-07-11
130.0,Delhi,2018-07-12
109.0,Delhi,2018-07-13
96.0,Delhi,2018-07-14
92.0,Delhi,2018-07-15
95.0,Delhi,2018-07-16
105.0,Delhi,2018-07-17
114.0,Delhi,2018-07-18
106.0,Delhi,2018-07-19
90.0,Delhi,2018-07-20
114.0,Delhi,2018-07-21
87.0,Delhi,2018-07-22
80.0,Delhi,2018-07-23
101.0,Delhi,2018-07-24
90.0,Delhi,2018-07-25
90.0,Delhi,2018-07-26
68.0,Delhi,2018-07-27
71.0,Delhi,2018-07-28
100.0,Delhi,2018-07-29
122.0,Delhi,2018-07-30
135.0,Delhi,2018-07-31
155.0,Delhi,2018-08-01
215.0,Delhi,2018-08-02
228.0,Delhi,2018-08-03
215.0,Delhi,2018-08-04
234.0,Delhi,2018-08-05
166.0,Delhi,2018-08-06
123.0,Delhi,2018-08-07
108.0,Delhi,2018-08-08
102.0,Delhi,2018-08-09
111.0,Delhi,2018-08-10
106.0,Delhi,2018-08-11
92.0,Delhi,2018-08-12
102.0,Delhi,2018-08-13
122.0,Delhi,2018-08-14
128.0,Delhi,2018-08-15
109.0,Delhi,2018-08-16
109.0,Delhi,2018-08-17
90.0,Delhi,2018-08-18
100.0,Delhi,2018-08-19
138.0,Delhi,2018-08-20
105.0,Delhi,2018-08-21
91.0,Delhi,2018-08-22
86.0,Delhi,2018-08-23
89.0,Delhi,2018-08-24
100.0,Delhi,2018-08-25
85.0,Delhi,2018-08-26
82.0,Delhi,2018-08-27
81.0,Delhi,2018-08-28
88.0,Delhi,2018-08-29
97.0,Delhi,2018-08-30
127.0,Delhi,2018-08-31
132.0,Delhi,2018-09-01
116.0,Delhi,2018-09-02
89.0,Delhi,2018-09-03
118.0,Delhi,2018-09-04
108.0,Delhi,2018-09-05
137.0,Delhi,2018-09-06
117.0,Delhi,2018-09-07
105.0,Delhi,2018-09-08
86.0,Delhi,2018-09-09
92.0,Delhi,2018-09-10
91.0,Delhi,2018-09-11
96.0,Delhi,2018-09-12
108.0,Delhi,2018-09-13
113.0,Delhi,2018-09-14
126.0,Delhi,2018-09-15
124.0,Delhi,2018-09-16
135.0,Delhi,2018-09-17
154.0,Delhi,2018-09-18
157.0,Delhi,2018-09-19
173.0,Delhi,2018-09-20
155.0,Delhi,2018-09-21
76.0,Delhi,2018-09-22
69.0,Delhi,2018-09-23
63.0,Delhi,2018-09-24
63.0,Delhi,2018-09-25
